currentMillis,ax,ay,az
6402, 0.0017956421, 0.18435259, 0.03830703
6412, 0.0065840213, 0.18435259, 0.039504126
6422, 0.0035912842, 0.1819584, 0.039504126
6432, 0.0011970947, 0.17956421, 0.039504126
6443, 0.0035912842, 0.17836712, 0.034715746
6453, 0.0029927369, 0.17657147, 0.037109938
6463, 0.0017956421, 0.17298019, 0.03830703
6473, 0.0011970947, 0.16998746, 0.037109938
6486, 0.0, 0.16639617, 0.037708484
6505, 0.0, 0.15562232, 0.04010267
6515, 0.0011970947, 0.15442522, 0.04070122
6525, 0.0017956421, 0.15442522, 0.03890558
6536, 0.0, 0.15382667, 0.04070122
6555, -0.0011970947, 0.14963683, 0.03830703
6565, -0.0017956421, 0.14484847, 0.04309541
6575, -0.0023941894, 0.14484847, 0.046686694
6585, -0.0029927369, 0.14724265, 0.0454896
6595, -0.0035912842, 0.14305282, 0.041898318
6605, -0.0035912842, 0.14125718, 0.041898318
6615, -0.0053869262, 0.14245427, 0.041898318
6625, -0.0053869262, 0.14185573, 0.046686694
6635, -0.0017956421, 0.14065863, 0.049080886
6654, -0.0035912842, 0.14006008, 0.04788379
6665, -0.0023941894, 0.1376659, 0.05027798
6675, 0.0, 0.1352717, 0.04788379
6694, -5.9854734E-4, 0.13108188, 0.04788379
6705, -0.0011970947, 0.1274906, 0.048482336
6715, -0.0029927369, 0.1262935, 0.049679432
6734, -0.0029927369, 0.12330076, 0.044891052
6745, -0.0017956421, 0.1238993, 0.041898318
6755, -0.0011970947, 0.12330076, 0.041299768
6774, 5.9854734E-4, 0.12210366, 0.037708484
6785, 0.0, 0.12030802, 0.035314295
6804, -5.9854734E-4, 0.12030802, 0.044292506
6814, -0.0017956421, 0.12330076, 0.048482336
6824, -0.0023941894, 0.12270221, 0.04788379
6834, -0.0035912842, 0.11970948, 0.044292506
6844, -0.0071825683, 0.116716735, 0.04309541
6854, -0.0053869262, 0.11432255, 0.041898318
6874, -0.0113724, 0.11132981, 0.04010267
6884, -0.0107738525, 0.11073127, 0.04309541
6894, -0.008379663, 0.11013272, 0.047285244
6904, -0.0065840213, 0.108337075, 0.047285244
6914, -0.0053869262, 0.10713998, 0.046088148
6924, -0.0047883787, 0.108935624, 0.04369396
6934, -0.0059854737, 0.10654143, 0.0454896
6953, -0.0065840213, 0.10474579, 0.047285244
6964, -0.007781116, 0.1035487, 0.0454896
6983, -0.0035912842, 0.10055596, 0.04010267
6993, -0.0053869262, 0.10055596, 0.03890558
7004, -0.0065840213, 0.099957414, 0.037708484
7023, -0.0047883787, 0.098760314, 0.042496864
7033, -0.0041898317, 0.09516903, 0.04369396
7043, -0.0023941894, 0.09337339, 0.047285244
7053, -0.0041898317, 0.09457049, 0.050876528
7063, -0.0047883787, 0.092176296, 0.049679432
7073, -0.0029927369, 0.08858501, 0.049080886
7083, -0.008379663, 0.08858501, 0.05267217
7093, -0.008379663, 0.08798646, 0.049679432
7103, -0.0071825683, 0.08499373, 0.047285244
7122, -0.010175305, 0.08678937, 0.046686694
7133, -0.012569495, 0.08619082, 0.046088148
7143, -0.0119709475, 0.08619082, 0.049080886
7153, -0.010175305, 0.082599536, 0.05027798
7173, -0.010175305, 0.08020534, 0.0454896
7183, -0.0113724, 0.08020534, 0.041898318
7202, -0.014365137, 0.07781116, 0.041898318
7213, -0.012569495, 0.07781116, 0.046686694
7223, -0.014365137, 0.07601552, 0.047285244
7242, -0.0119709475, 0.073022775, 0.05267217
7252, -0.00897821, 0.07122713, 0.050876528
7263, -0.0071825683, 0.07062859, 0.048482336
7282, -0.007781116, 0.06943149, 0.04070122
7292, -0.0071825683, 0.07242423, 0.04010267
7302, -0.0071825683, 0.07062859, 0.041898318
7312, -0.007781116, 0.06943149, 0.04070122
7322, -0.009576757, 0.0682344, 0.04369396
7342, -0.0113724, 0.0682344, 0.04788379
7352, -0.00897821, 0.06643876, 0.04788379
7362, -0.009576757, 0.065241665, 0.048482336
7372, -0.0107738525, 0.06284747, 0.0454896
7382, -0.00897821, 0.062248927, 0.04369396
7392, -0.008379663, 0.064044565, 0.044891052
7402, -0.007781116, 0.06584021, 0.046088148
7421, -0.010175305, 0.06165038, 0.048482336
7432, -0.0107738525, 0.062248927, 0.04788379
7451, -0.009576757, 0.06344602, 0.047285244
7461, -0.0119709475, 0.062248927, 0.0454896
7472, -0.012569495, 0.062248927, 0.044292506
7482, -0.0131680425, 0.056862, 0.044891052
7501, -0.01376659, 0.056263454, 0.048482336
7511, -0.01376659, 0.057460546, 0.044891052
7521, -0.0131680425, 0.058657642, 0.041299768
7531, -0.0131680425, 0.05506636, 0.04070122
7541, -0.0131680425, 0.05267217, 0.044891052
7561, -0.014963685, 0.048482336, 0.044891052
7571, -0.0131680425, 0.049080886, 0.0454896
7581, -0.0113724, 0.048482336, 0.046088148
7601, -0.014365137, 0.048482336, 0.049080886
7611, -0.016160779, 0.049679432, 0.047285244
7630, -0.01376659, 0.047285244, 0.044891052
7641, -0.01376659, 0.044891052, 0.04369396
7651, -0.0119709475, 0.044292506, 0.04788379
7670, -0.0119709475, 0.044891052, 0.046686694
7681, -0.01376659, 0.044292506, 0.04369396
7691, -0.014365137, 0.046088148, 0.042496864
7710, -0.014963685, 0.0454896, 0.03830703
7720, -0.01376659, 0.041299768, 0.041898318
7730, -0.016759327, 0.041898318, 0.042496864
7740, -0.01795642, 0.041898318, 0.042496864
7750, -0.017357873, 0.04309541, 0.041898318
7760, -0.014365137, 0.04369396, 0.041898318
7770, -0.014963685, 0.044292506, 0.046686694
7780, -0.014963685, 0.044292506, 0.049679432
7790, -0.016160779, 0.04369396, 0.05207362
7800, -0.014963685, 0.039504126, 0.05027798
7810, -0.016160779, 0.037708484, 0.049080886
7820, -0.019153515, 0.033518653, 0.041898318
7830, -0.019153515, 0.034715746, 0.04369396
7849, -0.016160779, 0.037109938, 0.04788379
7860, -0.015562232, 0.037708484, 0.046686694
7870, -0.016160779, 0.03830703, 0.049080886
7880, -0.019752063, 0.037708484, 0.05207362
7900, -0.022146253, 0.036511388, 0.05207362
7919, -0.017357873, 0.037109938, 0.05267217
7929, -0.016160779, 0.036511388, 0.050876528
7940, -0.016160779, 0.035314295, 0.047285244
7950, -0.015562232, 0.033518653, 0.041898318
7969, -0.014365137, 0.032321557, 0.046686694
7980, -0.018554969, 0.034715746, 0.046686694
7999, -0.019153515, 0.031124463, 0.048482336
8009, -0.018554969, 0.02753318, 0.0454896
8019, -0.016759327, 0.02753318, 0.042496864
8029, -0.016759327, 0.026934631, 0.04369396
8039, -0.014963685, 0.02753318, 0.04788379
8049, -0.014963685, 0.02753318, 0.048482336
8069, -0.0119709475, 0.031124463, 0.05267217
8079, -0.0131680425, 0.030525915, 0.056862
8098, -0.014963685, 0.026934631, 0.046088148
8109, -0.016160779, 0.023941895, 0.042496864
8119, -0.014365137, 0.021547705, 0.037708484
8129, -0.014963685, 0.020949159, 0.039504126
8148, -0.017357873, 0.020949159, 0.04309541
8159, -0.01795642, 0.020949159, 0.044891052
8178, -0.014963685, 0.020949159, 0.05207362
8188, -0.014365137, 0.021547705, 0.049679432
8199, -0.01376659, 0.021547705, 0.049679432
8218, -0.014963685, 0.020949159, 0.05207362
8228, -0.0131680425, 0.020949159, 0.046088148
8239, -0.0131680425, 0.018554969, 0.048482336
8258, -0.015562232, 0.019153515, 0.04788379
8268, -0.015562232, 0.018554969, 0.049080886
8278, -0.016759327, 0.01376659, 0.0454896
8288, -0.015562232, 0.012569495, 0.047285244
8298, -0.016759327, 0.0131680425, 0.04788379
8317, -0.016160779, 0.012569495, 0.04788379
8328, -0.017357873, 0.0113724, 0.05207362
8338, -0.016759327, 0.014963685, 0.053869262
8348, -0.01376659, 0.016160779, 0.055664904
8368, -0.017357873, 0.014365137, 0.05207362
8378, -0.015562232, 0.014963685, 0.053869262
8397, -0.015562232, 0.016160779, 0.046088148
8408, -0.014963685, 0.016759327, 0.04369396
8418, -0.016160779, 0.014963685, 0.0454896
8437, -0.01795642, 0.012569495, 0.048482336
8448, -0.018554969, 0.0131680425, 0.053270716
8467, -0.014365137, 0.012569495, 0.05027798
8477, -0.015562232, 0.0107738525, 0.051475074
8487, -0.014365137, 0.012569495, 0.049679432
8497, -0.014963685, 0.0131680425, 0.05207362
8507, -0.016160779, 0.010175305, 0.05207362
8517, -0.016759327, 0.0107738525, 0.049080886
8527, -0.014365137, 0.007781116, 0.04788379
8537, -0.01795642, 0.008379663, 0.048482336
8547, -0.019153515, 0.00897821, 0.048482336
8557, -0.017357873, 0.007781116, 0.047285244
8567, -0.01795642, 0.0053869262, 0.05207362
8577, -0.02035061, 0.0053869262, 0.04788379
8587, -0.020949159, 0.0071825683, 0.044292506
8597, -0.019153515, 0.008379663, 0.044292506
8616, -0.017357873, 0.007781116, 0.041898318
8627, -0.017357873, 0.0053869262, 0.0454896
8646, -0.015562232, 0.008379663, 0.05207362
8656, -0.016759327, 0.0059854737, 0.05207362
8667, -0.016160779, 0.0071825683, 0.048482336
8686, -0.016160779, 0.0071825683, 0.050876528
8696, -0.014963685, 0.0053869262, 0.05027798
8707, -0.0131680425, 0.0041898317, 0.048482336
8726, -0.016759327, 0.0029927369, 0.05027798
8736, -0.017357873, 5.9854734E-4, 0.053270716
8756, -0.019153515, -5.9854734E-4, 0.05506636
8766, -0.01795642, -0.0035912842, 0.057460546
8776, -0.018554969, -5.9854734E-4, 0.053869262
8796, -0.01795642, 0.0017956421, 0.05027798
8806, -0.017357873, 0.0035912842, 0.05207362
8825, -0.01376659, 0.0053869262, 0.05207362
8836, -0.0113724, 0.0047883787, 0.053270716
8846, -0.0131680425, 0.0029927369, 0.05207362
8865, -0.017357873, 0.0041898317, 0.051475074
8876, -0.017357873, 0.0035912842, 0.05027798
8895, -0.019153515, 0.0023941894, 0.04788379
8905, -0.020949159, 0.0041898317, 0.05027798
8915, -0.022146253, 0.0047883787, 0.051475074
8926, -0.020949159, 0.0023941894, 0.05267217
8945, -0.023941895, 5.9854734E-4, 0.054467812
8955, -0.021547705, 0.0011970947, 0.053270716
8965, -0.021547705, -5.9854734E-4, 0.053869262
8975, -0.020949159, -5.9854734E-4, 0.056263454
8985, -0.022146253, -0.0011970947, 0.056862
9005, -0.021547705, 0.0, 0.050876528
9015, -0.0227448, 0.0017956421, 0.050876528
9025, -0.019752063, 5.9854734E-4, 0.05027798
9044, -0.019752063, -0.0011970947, 0.05207362
9055, -0.020949159, 0.0, 0.054467812
9065, -0.02035061, 5.9854734E-4, 0.05267217
9084, -0.02035061, -0.0017956421, 0.046088148
9095, -0.02035061, -5.9854734E-4, 0.050876528
9114, -0.018554969, 0.0, 0.044292506
9124, -0.018554969, -0.0011970947, 0.0454896
9135, -0.018554969, -0.0023941894, 0.046686694
9154, -0.020949159, -0.0011970947, 0.053869262
9164, -0.0227448, -0.0035912842, 0.05267217
9174, -0.023941895, -0.0053869262, 0.046686694
9184, -0.020949159, -0.0035912842, 0.047285244
9194, -0.019153515, -0.0023941894, 0.044292506
9204, -0.019153515, -0.0023941894, 0.044891052
9224, -0.02035061, -0.0011970947, 0.0454896
9234, -0.019752063, -0.0035912842, 0.049679432
9244, -0.02035061, -0.0017956421, 0.053270716
9264, -0.020949159, -0.0065840213, 0.04788379
9274, -0.02035061, -0.0071825683, 0.04788379
9293, -0.016759327, -0.0023941894, 0.049080886
9304, -0.014963685, -0.0053869262, 0.051475074
9314, -0.016160779, -0.0059854737, 0.054467812
9324, -0.019153515, -0.008379663, 0.05506636
9344, -0.020949159, -0.0053869262, 0.054467812
9354, -0.02035061, -0.0029927369, 0.055664904
9373, -0.019153515, -0.007781116, 0.053270716
9383, -0.02035061, -0.0065840213, 0.050876528
9393, -0.021547705, -0.008379663, 0.05027798
9403, -0.018554969, -0.007781116, 0.050876528
9413, -0.01795642, -0.0065840213, 0.054467812
9423, -0.017357873, -0.0059854737, 0.054467812
9433, -0.018554969, -0.0053869262, 0.05506636
9443, -0.016160779, -0.0053869262, 0.053869262
9453, -0.016759327, -0.0071825683, 0.05027798
9463, -0.019153515, -0.007781116, 0.046686694
9473, -0.015562232, -0.0065840213, 0.04788379
9483, -0.016160779, -0.0047883787, 0.050876528
9493, -0.015562232, -0.0065840213, 0.05207362
9512, -0.014365137, -0.0119709475, 0.056263454
9523, -0.0131680425, -0.0113724, 0.057460546
9533, -0.01376659, -0.01376659, 0.055664904
9552, -0.0131680425, -0.0119709475, 0.053270716
9563, -0.01376659, -0.0113724, 0.05207362
9573, -0.0131680425, -0.0113724, 0.05207362
9592, -0.016160779, -0.012569495, 0.05506636
9603, -0.018554969, -0.0119709475, 0.05506636
9622, -0.021547705, -0.01376659, 0.053270716
9632, -0.02035061, -0.01376659, 0.055664904
9643, -0.022146253, -0.0131680425, 0.05506636
9662, -0.02035061, -0.01376659, 0.054467812
9672, -0.021547705, -0.01376659, 0.053270716
9682, -0.019752063, -0.01376659, 0.05506636
9692, -0.016759327, -0.0131680425, 0.053869262
9702, -0.019752063, -0.0119709475, 0.053869262
9712, -0.019752063, -0.0119709475, 0.053869262
9732, -0.023941895, -0.01795642, 0.053869262
9742, -0.020949159, -0.017357873, 0.054467812
9761, -0.01376659, -0.01795642, 0.05267217
9772, -0.016759327, -0.01795642, 0.05027798
9782, -0.019153515, -0.017357873, 0.050876528
9792, -0.019153515, -0.016759327, 0.050876528
9811, -0.020949159, -0.016160779, 0.049679432
9822, -0.020949159, -0.017357873, 0.048482336
9841, -0.021547705, -0.01376659, 0.048482336
9851, -0.023343347, -0.01376659, 0.044292506
9862, -0.023941895, -0.0119709475, 0.0454896
9881, -0.0227448, -0.0119709475, 0.0454896
9891, -0.020949159, -0.0119709475, 0.047285244
9901, -0.02035061, -0.010175305, 0.049679432
9911, -0.022146253, -0.012569495, 0.049080886
9921, -0.020949159, -0.01376659, 0.047285244
9931, -0.0227448, -0.0119709475, 0.049679432
9951, -0.01795642, -0.014365137, 0.050876528
9961, -0.019752063, -0.015562232, 0.053869262
9971, -0.022146253, -0.015562232, 0.05267217
9991, -0.022146253, -0.01795642, 0.0454896
10001, -0.0227448, -0.017357873, 0.042496864
10020, -0.024540443, -0.016160779, 0.05267217
10031, -0.023941895, -0.014963685, 0.053270716
10041, -0.023343347, -0.01376659, 0.054467812
10060, -0.0227448, -0.01795642, 0.051475074
10071, -0.0227448, -0.019153515, 0.048482336
10090, -0.022146253, -0.019153515, 0.0454896
10100, -0.02035061, -0.019153515, 0.047285244
10110, -0.02035061, -0.016759327, 0.049080886
10120, -0.02035061, -0.017357873, 0.054467812
10130, -0.021547705, -0.015562232, 0.05985474
10140, -0.023343347, -0.01376659, 0.064643115
10150, -0.024540443, -0.014963685, 0.062248927
10160, -0.02513899, -0.014963685, 0.058059096
10170, -0.024540443, -0.016759327, 0.058657642
10180, -0.021547705, -0.015562232, 0.056263454
10200, -0.020949159, -0.010175305, 0.05207362
10210, -0.02035061, -0.0113724, 0.05207362
10220, -0.020949159, -0.012569495, 0.054467812
10240, -0.0227448, -0.015562232, 0.055664904
10250, -0.02513899, -0.015562232, 0.055664904
10260, -0.0227448, -0.016160779, 0.053869262
10279, -0.02513899, -0.01795642, 0.05925619
10290, -0.023941895, -0.014963685, 0.058059096
10300, -0.023941895, -0.015562232, 0.05506636
10319, -0.02513899, -0.018554969, 0.053869262
10330, -0.023343347, -0.020949159, 0.05267217
10349, -0.0227448, -0.020949159, 0.051475074
10359, -0.0227448, -0.019752063, 0.05207362
10369, -0.023343347, -0.02035061, 0.049080886
10379, -0.0227448, -0.02035061, 0.044292506
10389, -0.023941895, -0.01795642, 0.044292506
10399, -0.025737537, -0.01795642, 0.044292506
10419, -0.023941895, -0.020949159, 0.051475074
10429, -0.022146253, -0.022146253, 0.050876528
10439, -0.022146253, -0.02035061, 0.047285244
10459, -0.023343347, -0.021547705, 0.049080886
10469, -0.022146253, -0.02035061, 0.050876528
10479, -0.0227448, -0.022146253, 0.051475074
10499, -0.021547705, -0.019752063, 0.049679432
10509, -0.02513899, -0.019752063, 0.054467812
10528, -0.026336085, -0.016160779, 0.05506636
10539, -0.02513899, -0.015562232, 0.05506636
10549, -0.025737537, -0.017357873, 0.053270716
10568, -0.023343347, -0.01795642, 0.05207362
10578, -0.023941895, -0.019153515, 0.05267217
10588, -0.02035061, -0.018554969, 0.05506636
10598, -0.02035061, -0.01795642, 0.055664904
10608, -0.022146253, -0.01795642, 0.054467812
10618, -0.020949159, -0.02035061, 0.056862
10628, -0.023941895, -0.0227448, 0.056862
10638, -0.023343347, -0.023941895, 0.053270716
10648, -0.023941895, -0.023941895, 0.05207362
10668, -0.020949159, -0.02035061, 0.05267217
10678, -0.021547705, -0.019153515, 0.05267217
10688, -0.01795642, -0.018554969, 0.04788379
10698, -0.017357873, -0.021547705, 0.044891052
10718, -0.02035061, -0.0227448, 0.041299768
10737, -0.018554969, -0.022146253, 0.042496864
10747, -0.019153515, -0.022146253, 0.044292506
10758, -0.021547705, -0.02513899, 0.0454896
10768, -0.02035061, -0.02513899, 0.049080886
10787, -0.021547705, -0.021547705, 0.053270716
10798, -0.02035061, -0.019153515, 0.053869262
10817, -0.0227448, -0.020949159, 0.053869262
10827, -0.02035061, -0.024540443, 0.056263454
10838, -0.023941895, -0.026336085, 0.055664904
10857, -0.024540443, -0.020949159, 0.058657642
10867, -0.022146253, -0.02035061, 0.05925619
10877, -0.0227448, -0.020949159, 0.057460546
10887, -0.020949159, -0.019752063, 0.055664904
10897, -0.021547705, -0.017357873, 0.051475074
10907, -0.023941895, -0.019153515, 0.050876528
10927, -0.02513899, -0.022146253, 0.046686694
10937, -0.023941895, -0.02035061, 0.046686694
10956, -0.020949159, -0.018554969, 0.04788379
10967, -0.023941895, -0.02035061, 0.047285244
10977, -0.020949159, -0.023343347, 0.0454896
10987, -0.021547705, -0.023343347, 0.046088148
11006, -0.02035061, -0.019752063, 0.05027798
11017, -0.019752063, -0.02035061, 0.051475074
11036, -0.0227448, -0.020949159, 0.049679432
11046, -0.023343347, -0.020949159, 0.049679432
11057, -0.020949159, -0.022146253, 0.04788379
11076, -0.02035061, -0.023941895, 0.047285244
11086, -0.02035061, -0.02513899, 0.048482336
11096, -0.02513899, -0.024540443, 0.049679432
11106, -0.023941895, -0.021547705, 0.04788379
11116, -0.021547705, -0.0227448, 0.049679432
11136, -0.01795642, -0.018554969, 0.047285244
11146, -0.017357873, -0.019752063, 0.05267217
11156, -0.01795642, -0.019153515, 0.05267217
11166, -0.02035061, -0.022146253, 0.05207362
11186, -0.019153515, -0.021547705, 0.049679432
11196, -0.019752063, -0.019752063, 0.05027798
11215, -0.02035061, -0.023343347, 0.049679432
11226, -0.021547705, -0.022146253, 0.05207362
11236, -0.0227448, -0.020949159, 0.049679432
11255, -0.019752063, -0.022146253, 0.049679432
11266, -0.020949159, -0.023941895, 0.053270716
11285, -0.01795642, -0.021547705, 0.05267217
11295, -0.01795642, -0.0227448, 0.056862
11305, -0.019153515, -0.0227448, 0.05207362
11315, -0.019153515, -0.02513899, 0.049080886
11325, -0.019752063, -0.024540443, 0.05027798
11335, -0.02035061, -0.025737537, 0.051475074
11345, -0.01795642, -0.023343347, 0.05207362
11355, -0.018554969, -0.024540443, 0.049679432
11365, -0.017357873, -0.024540443, 0.050876528
11375, -0.01795642, -0.024540443, 0.048482336
11385, -0.019752063, -0.026336085, 0.049679432
11395, -0.019153515, -0.023941895, 0.04788379
11405, -0.023941895, -0.023941895, 0.04788379
11415, -0.024540443, -0.023941895, 0.04788379
11435, -0.024540443, -0.026336085, 0.05027798
11445, -0.023941895, -0.026336085, 0.053270716
11464, -0.023343347, -0.028730273, 0.055664904
11474, -0.021547705, -0.028131727, 0.05506636
11485, -0.0227448, -0.026336085, 0.049679432
11495, -0.022146253, -0.02513899, 0.05207362
11514, -0.018554969, -0.023343347, 0.051475074
11525, -0.019752063, -0.023941895, 0.049080886
11544, -0.019153515, -0.023941895, 0.050876528
11554, -0.020949159, -0.022146253, 0.046088148
11565, -0.021547705, -0.021547705, 0.053869262
11584, -0.019752063, -0.023343347, 0.053270716
11594, -0.019752063, -0.021547705, 0.05207362
11614, -0.0227448, -0.019752063, 0.056263454
11624, -0.022146253, -0.02035061, 0.056862
11634, -0.023343347, -0.02035061, 0.05506636
11654, -0.020949159, -0.021547705, 0.053270716
11664, -0.022146253, -0.020949159, 0.053270716
11683, -0.02035061, -0.024540443, 0.049679432
11694, -0.021547705, -0.026336085, 0.05027798
11713, -0.02035061, -0.028730273, 0.05267217
11723, -0.02035061, -0.028131727, 0.053869262
11734, -0.021547705, -0.028730273, 0.047285244
11744, -0.023941895, -0.028730273, 0.049080886
11763, -0.023941895, -0.025737537, 0.048482336
11773, -0.02513899, -0.024540443, 0.047285244
11783, -0.023343347, -0.023941895, 0.0454896
11793, -0.023343347, -0.022146253, 0.048482336
11803, -0.0227448, -0.019153515, 0.05027798
11813, -0.0227448, -0.021547705, 0.049080886
11823, -0.022146253, -0.019153515, 0.048482336
11833, -0.019153515, -0.019752063, 0.051475074
11843, -0.019153515, -0.020949159, 0.051475074
11863, -0.0227448, -0.024540443, 0.05027798
11873, -0.023941895, -0.024540443, 0.048482336
11883, -0.022146253, -0.025737537, 0.048482336
11902, -0.021547705, -0.023941895, 0.05027798
11913, -0.02035061, -0.024540443, 0.05267217
11923, -0.016759327, -0.025737537, 0.055664904
11942, -0.016160779, -0.026336085, 0.048482336
11953, -0.018554969, -0.02753318, 0.04788379
11972, -0.021547705, -0.023941895, 0.0454896
11982, -0.020949159, -0.023941895, 0.049080886
11993, -0.0227448, -0.023941895, 0.05207362
12012, -0.0227448, -0.023343347, 0.049679432
12022, -0.021547705, -0.023343347, 0.051475074
12032, -0.021547705, -0.0227448, 0.05267217
12042, -0.024540443, -0.022146253, 0.050876528
12052, -0.023343347, -0.02513899, 0.053869262
12062, -0.020949159, -0.024540443, 0.05207362
12082, -0.018554969, -0.024540443, 0.046686694
12092, -0.019153515, -0.026336085, 0.044891052
12102, -0.019752063, -0.026934631, 0.047285244
12122, -0.020949159, -0.028131727, 0.049679432
12132, -0.02035061, -0.02753318, 0.04788379
12142, -0.02035061, -0.025737537, 0.05027798
12162, -0.017357873, -0.022146253, 0.055664904
12172, -0.017357873, -0.0227448, 0.05267217
12191, -0.019153515, -0.026336085, 0.053869262
12201, -0.017357873, -0.026336085, 0.054467812
12212, -0.02035061, -0.028730273, 0.053270716
12231, -0.018554969, -0.02753318, 0.05925619
12241, -0.017357873, -0.026336085, 0.057460546
12251, -0.019752063, -0.026934631, 0.054467812
12261, -0.021547705, -0.02513899, 0.05267217
12271, -0.021547705, -0.023941895, 0.05027798
12281, -0.022146253, -0.026336085, 0.048482336
12291, -0.022146253, -0.023941895, 0.046686694
12301, -0.023343347, -0.025737537, 0.044891052
12311, -0.0227448, -0.024540443, 0.048482336
12321, -0.020949159, -0.02513899, 0.05207362
12331, -0.022146253, -0.026934631, 0.053270716
12341, -0.019153515, -0.02753318, 0.05207362
12351, -0.02035061, -0.026934631, 0.05027798
12370, -0.021547705, -0.028730273, 0.04369396
12381, -0.019752063, -0.030525915, 0.044891052
12400, -0.022146253, -0.028131727, 0.04788379
12410, -0.02513899, -0.030525915, 0.051475074
12421, -0.026336085, -0.031124463, 0.05207362
12431, -0.02513899, -0.02992737, 0.04788379
12450, -0.021547705, -0.02753318, 0.055664904
12461, -0.02035061, -0.026336085, 0.055664904
12480, -0.020949159, -0.02513899, 0.054467812
12490, -0.019752063, -0.026336085, 0.05207362
12500, -0.01795642, -0.025737537, 0.056263454
12510, -0.019752063, -0.02513899, 0.060453285
12520, -0.023343347, -0.02513899, 0.06105183
12530, -0.023941895, -0.02513899, 0.062248927
12550, -0.02513899, -0.026336085, 0.05027798
12560, -0.02513899, -0.026336085, 0.049679432
12570, -0.023343347, -0.026336085, 0.049679432
12590, -0.021547705, -0.02753318, 0.04788379
12600, -0.020949159, -0.026934631, 0.050876528
12610, -0.021547705, -0.025737537, 0.048482336
12630, -0.020949159, -0.026934631, 0.051475074
12640, -0.022146253, -0.028730273, 0.05506636
12659, -0.020949159, -0.025737537, 0.05506636
12669, -0.02035061, -0.025737537, 0.053869262
12680, -0.020949159, -0.023941895, 0.048482336
12699, -0.019752063, -0.0227448, 0.053869262
12709, -0.02035061, -0.024540443, 0.05027798
12720, -0.020949159, -0.023941895, 0.05207362
12739, -0.021547705, -0.02513899, 0.049080886
12749, -0.02035061, -0.026336085, 0.053270716
12759, -0.020949159, -0.026336085, 0.050876528
12769, -0.022146253, -0.023941895, 0.049679432
12779, -0.024540443, -0.024540443, 0.050876528
12789, -0.026336085, -0.02513899, 0.050876528
12809, -0.024540443, -0.023343347, 0.051475074
12819, -0.023941895, -0.024540443, 0.048482336
12829, -0.022146253, -0.023343347, 0.049679432
12849, -0.023941895, -0.023343347, 0.056862
12859, -0.023343347, -0.023941895, 0.05506636
12878, -0.0227448, -0.022146253, 0.05207362
12889, -0.019752063, -0.024540443, 0.05027798
12908, -0.023941895, -0.02753318, 0.046686694
12918, -0.020949159, -0.028131727, 0.053869262
12929, -0.02035061, -0.026934631, 0.049679432
12948, -0.019752063, -0.026336085, 0.05027798
12958, -0.018554969, -0.023343347, 0.048482336
12978, -0.018554969, -0.022146253, 0.050876528
12988, -0.019752063, -0.024540443, 0.0454896
12998, -0.01795642, -0.02513899, 0.04788379
13008, -0.019752063, -0.02513899, 0.049679432
13018, -0.019153515, -0.024540443, 0.046088148
13028, -0.022146253, -0.026934631, 0.04309541
13038, -0.020949159, -0.026336085, 0.04070122
13058, -0.023941895, -0.023941895, 0.048482336
13068, -0.020949159, -0.023941895, 0.049679432
13087, -0.021547705, -0.023941895, 0.04788379
13097, -0.024540443, -0.023343347, 0.046686694
13108, -0.02513899, -0.025737537, 0.051475074
13118, -0.023343347, -0.029328821, 0.05207362
13137, -0.023343347, -0.025737537, 0.056263454
13148, -0.02035061, -0.025737537, 0.056263454
13167, -0.021547705, -0.024540443, 0.056263454
13177, -0.020949159, -0.025737537, 0.05207362
13188, -0.022146253, -0.023343347, 0.051475074
13207, -0.023941895, -0.0227448, 0.05207362
13217, -0.022146253, -0.023941895, 0.051475074
13227, -0.022146253, -0.023941895, 0.051475074
13237, -0.022146253, -0.023941895, 0.05207362
13247, -0.022146253, -0.023941895, 0.050876528
13266, -0.020949159, -0.024540443, 0.04788379
13277, -0.020949159, -0.023343347, 0.046686694
13287, -0.0227448, -0.026336085, 0.047285244
13297, -0.022146253, -0.026336085, 0.049080886
13317, -0.019752063, -0.026336085, 0.046088148
13327, -0.02035061, -0.02513899, 0.046686694
13346, -0.023343347, -0.022146253, 0.046686694
13357, -0.02513899, -0.023343347, 0.049679432
13367, -0.019153515, -0.023941895, 0.046088148
13386, -0.02035061, -0.023343347, 0.04788379
13396, -0.02035061, -0.024540443, 0.04788379
13406, -0.019752063, -0.026934631, 0.04788379
13416, -0.018554969, -0.028131727, 0.049679432
13426, -0.01795642, -0.026934631, 0.04788379
13436, -0.018554969, -0.023941895, 0.046686694
13446, -0.01795642, -0.025737537, 0.0454896
13456, -0.019752063, -0.02753318, 0.046686694
13466, -0.020949159, -0.028131727, 0.046088148
13486, -0.024540443, -0.023343347, 0.0454896
13496, -0.021547705, -0.02035061, 0.04788379
13506, -0.019153515, -0.020949159, 0.046686694
13526, -0.020949159, -0.023343347, 0.044292506
13536, -0.0227448, -0.02513899, 0.049679432
13546, -0.023343347, -0.023941895, 0.04788379
13565, -0.019752063, -0.02513899, 0.044292506
13576, -0.018554969, -0.025737537, 0.0454896
13595, -0.017357873, -0.026336085, 0.05027798
13605, -0.02035061, -0.025737537, 0.05207362
13616, -0.02035061, -0.026934631, 0.046686694
13635, -0.023343347, -0.024540443, 0.048482336
13645, -0.023343347, -0.02513899, 0.046088148
