Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
12, 0.344165, -0.140659, 0.0604533
12, 0.341771, -0.141257, 0.0616504
12, 0.348355, -0.146644, 0.0628475
12, 0.344763, -0.146046, 0.0622489
12, 0.345362, -0.144848, 0.0628475
12, 0.348355, -0.140659, 0.0610518
12, 0.347756, -0.138264, 0.0670373
12, 0.340573, -0.138264, 0.0580591
12, 0.346559, -0.14425, 0.0604533
12, 0.339975, -0.144848, 0.0640446
12, 0.333391, -0.139462, 0.0544678
12, 0.344763, -0.14006, 0.0604533
12, 0.336982, -0.137666, 0.0598547
12, 0.339376, -0.137666, 0.0586576
12, 0.334588, -0.14006, 0.0622489
12, 0.341771, -0.143651, 0.0640446
12, 0.336384, -0.143053, 0.063446
12, 0.341771, -0.141856, 0.0706286
12, 0.335785, -0.134673, 0.0658402
12, 0.339376, -0.137666, 0.0640446
12, 0.338179, -0.138264, 0.0658402
12, 0.335187, -0.139462, 0.0652417
12, 0.3298, -0.14425, 0.0592562
12, 0.335187, -0.143651, 0.0628475
12, 0.339975, -0.14425, 0.0694315
12, 0.333391, -0.138863, 0.0610518
12, 0.337581, -0.138863, 0.0640446
12, 0.336384, -0.138264, 0.056862
12, 0.341172, -0.142454, 0.0580591
12, 0.339975, -0.14425, 0.0604533
12, 0.340573, -0.143053, 0.056862
12, 0.342369, -0.138863, 0.0586576
12, 0.348355, -0.139462, 0.0616504
12, 0.339376, -0.138264, 0.056862
12, 0.345362, -0.141856, 0.0550664
12, 0.342968, -0.147841, 0.056862
12, 0.338179, -0.145447, 0.0532707
12, 0.343566, -0.145447, 0.0562635
12, 0.343566, -0.14425, 0.050278
12, 0.346559, -0.142454, 0.0520736
12, 0.342968, -0.14006, 0.0526722
12, 0.348355, -0.146644, 0.050278
12, 0.341172, -0.143053, 0.0472852
12, 0.345362, -0.143651, 0.0490809
12, 0.342369, -0.143651, 0.0556649
12, 0.347157, -0.141257, 0.0538693
12, 0.340573, -0.138264, 0.0496794
12, 0.344165, -0.147243, 0.0508765
12, 0.338179, -0.146046, 0.0472852
12, 0.342968, -0.149038, 0.0496794
12, 0.347756, -0.150834, 0.0478838
12, 0.336982, -0.143651, 0.0371099
12, 0.349552, -0.143053, 0.0520736
12, 0.34596, -0.141856, 0.0484823
12, 0.34596, -0.145447, 0.0448911
12, 0.341172, -0.14844, 0.0442925
12, 0.343566, -0.152031, 0.0466867
12, 0.344763, -0.14844, 0.0478838
12, 0.348953, -0.147841, 0.0466867
12, 0.341172, -0.141856, 0.0448911
12, 0.349552, -0.141856, 0.0472852
12, 0.349552, -0.146046, 0.0460881
12, 0.348355, -0.151432, 0.0478838
12, 0.339376, -0.14425, 0.0407012
12, 0.344165, -0.144848, 0.0478838
12, 0.346559, -0.14425, 0.0586576
17, 0.339376, -0.14006, 0.0496794
23, 0.344763, -0.14006, 0.0466867
12, 0.342968, -0.141257, 0.0520736
12, 0.341172, -0.144848, 0.0490809
12, 0.335785, -0.145447, 0.050278
12, 0.339975, -0.143651, 0.0448911
12, 0.334588, -0.138863, 0.0466867
12, 0.338778, -0.13587, 0.050278
12, 0.340573, -0.140659, 0.0472852
14, 0.341172, -0.147243, 0.0520736
12, 0.341172, -0.149637, 0.0508765
12, 0.335785, -0.146046, 0.0478838
12, 0.339376, -0.14425, 0.0532707
12, 0.341172, -0.140659, 0.0472852
12, 0.341771, -0.138863, 0.0532707
12, 0.336982, -0.138264, 0.0556649
12, 0.344165, -0.145447, 0.0538693
12, 0.340573, -0.143651, 0.0478838
12, 0.346559, -0.143651, 0.038307
12, 0.341172, -0.14425, 0.0448911
12, 0.34596, -0.147243, 0.0466867
12, 0.344165, -0.143651, 0.038307
12, 0.350749, -0.151432, 0.0448911
12, 0.339975, -0.149637, 0.0407012
12, 0.344763, -0.149038, 0.0466867
12, 0.342369, -0.149038, 0.0514751
12, 0.338179, -0.143053, 0.043694
12, 0.34596, -0.142454, 0.0496794
12, 0.35015, -0.143053, 0.0466867
12, 0.348953, -0.143651, 0.0430954
12, 0.348355, -0.147243, 0.0460881
12, 0.350749, -0.147243, 0.0490809
13, 0.344165, -0.142454, 0.0508765
12, 0.348953, -0.145447, 0.0508765
12, 0.341771, -0.139462, 0.0454896
12, 0.34596, -0.143651, 0.0472852
12, 0.343566, -0.143651, 0.0454896
12, 0.342968, -0.14425, 0.0490809
12, 0.338179, -0.143053, 0.038307
12, 0.344763, -0.14006, 0.0371099
12, 0.341172, -0.139462, 0.0466867
12, 0.339376, -0.137666, 0.0377085
12, 0.341771, -0.147841, 0.0496794
12, 0.346559, -0.150834, 0.0460881
12, 0.344763, -0.150235, 0.043694
12, 0.344763, -0.149038, 0.050278
12, 0.351347, -0.149637, 0.0514751
12, 0.343566, -0.143053, 0.0472852
12, 0.348355, -0.146644, 0.0496794
12, 0.340573, -0.14425, 0.0472852
12, 0.347157, -0.149038, 0.050278
13, 0.344763, -0.15263, 0.0526722
12, 0.342369, -0.145447, 0.0442925
12, 0.343566, -0.144848, 0.0448911
12, 0.344165, -0.143651, 0.0490809
12, 0.347157, -0.146644, 0.0430954
12, 0.340573, -0.146644, 0.050278
12, 0.347157, -0.149038, 0.0490809
12, 0.338179, -0.147841, 0.0538693
12, 0.345362, -0.146046, 0.0622489
12, 0.343566, -0.145447, 0.0538693
13, 0.346559, -0.146644, 0.0562635
12, 0.344165, -0.140659, 0.0514751
12, 0.347157, -0.146644, 0.0520736
12, 0.345362, -0.151432, 0.0550664
12, 0.339376, -0.149038, 0.050278
12, 0.342968, -0.147243, 0.0580591
12, 0.345362, -0.143053, 0.0556649
12, 0.346559, -0.140659, 0.0478838
12, 0.344165, -0.141856, 0.0520736
12, 0.351946, -0.146046, 0.0496794
12, 0.348355, -0.14844, 0.0520736
12, 0.351946, -0.149637, 0.0526722
12, 0.340573, -0.143651, 0.0472852
12, 0.342968, -0.142454, 0.0508765
12, 0.348953, -0.147841, 0.0526722
12, 0.342968, -0.146046, 0.0484823
12, 0.341771, -0.150235, 0.050278
12, 0.345362, -0.153827, 0.0448911
12, 0.342369, -0.152031, 0.0520736
12, 0.341771, -0.152031, 0.0526722
12, 0.341172, -0.145447, 0.0508765
12, 0.342968, -0.141257, 0.056862
12, 0.348355, -0.144848, 0.0508765
12, 0.339975, -0.14844, 0.0610518
12, 0.344763, -0.149637, 0.0592562
30, 0.339376, -0.145447, 0.0484823
12, 0.347756, -0.14844, 0.0640446
12, 0.339975, -0.14425, 0.056862
12, 0.344165, -0.147841, 0.0526722
12, 0.345362, -0.15263, 0.0574605
12, 0.339376, -0.150235, 0.0544678
13, 0.34596, -0.150235, 0.0574605
12, 0.345362, -0.152031, 0.0622489
12, 0.34596, -0.149038, 0.0598547
12, 0.344165, -0.145447, 0.056862
12, 0.347756, -0.14425, 0.0574605
12, 0.337581, -0.14425, 0.0598547
12, 0.338179, -0.14844, 0.0544678
12, 0.342369, -0.149637, 0.0514751
12, 0.336384, -0.143053, 0.0514751
13, 0.344763, -0.138264, 0.0610518
12, 0.341172, -0.134673, 0.0580591
12, 0.339975, -0.137067, 0.0610518
12, 0.335187, -0.135272, 0.0604533
12, 0.343566, -0.142454, 0.0646431
12, 0.337581, -0.143053, 0.0664388
12, 0.340573, -0.140659, 0.0646431
12, 0.336982, -0.140659, 0.0730228
12, 0.339975, -0.137067, 0.0760155
12, 0.340573, -0.132878, 0.0646431
12, 0.345362, -0.138863, 0.0664388
12, 0.335785, -0.134673, 0.0586576
12, 0.341771, -0.140659, 0.0628475
12, 0.342968, -0.14425, 0.0688329
12, 0.337581, -0.142454, 0.0622489
12, 0.334588, -0.150834, 0.0742199
12, 0.338179, -0.149038, 0.0742199
12, 0.340573, -0.146644, 0.0772126
12, 0.338778, -0.144848, 0.0724242
12, 0.347756, -0.14425, 0.0652417
12, 0.340573, -0.139462, 0.0604533
12, 0.351347, -0.141257, 0.050278
12, 0.343566, -0.13587, 0.0466867
12, 0.344165, -0.135272, 0.0466867
12, 0.345362, -0.134075, 0.0472852
12, 0.343566, -0.145447, 0.0616504
12, 0.334588, -0.147841, 0.0622489
12, 0.339376, -0.155024, 0.063446
12, 0.337581, -0.156819, 0.0718257
12, 0.335785, -0.145447, 0.0658402
12, 0.344165, -0.141856, 0.0652417
12, 0.418385, -0.129286, 0.0742199
12, 0.393844, -0.14006, 0.0628475
13, 0.334588, -0.135272, 0.0395041
13, 0.353741, -0.134075, 0.0442925
12, 0.298675, -0.149038, 0.0389056
12, 0.302266, -0.15263, 0.0448911
12, 0.306456, -0.147243, 0.0472852
12, 0.320223, -0.147841, 0.056862
12, 0.330997, -0.153228, 0.0490809
12, 0.336384, -0.153827, 0.0538693
12, 0.346559, -0.149637, 0.0550664
12, 0.381275, -0.146644, 0.0658402
12, 0.405815, -0.132279, 0.0718257
12, 0.365712, -0.13168, 0.0610518
12, 0.330997, -0.134673, 0.0574605
12, 0.323216, -0.14425, 0.056862
12, 0.319026, -0.149038, 0.0538693
12, 0.324413, -0.151432, 0.0574605
12, 0.319026, -0.155622, 0.0484823
12, 0.333989, -0.150235, 0.0532707
12, 0.345362, -0.150235, 0.0622489
12, 0.369902, -0.129286, 0.0622489
12, 0.35853, -0.116717, 0.0580591
12, 0.313639, -0.166995, 0.0538693
12, 0.316033, -0.163403, 0.0628475
12, 0.32142, -0.156221, 0.0724242
12, 0.333391, -0.152031, 0.0784097
12, 0.3298, -0.145447, 0.075417
12, 0.338778, -0.141856, 0.0646431
12, 0.331595, -0.138863, 0.0538693
12, 0.338778, -0.141856, 0.0520736
12, 0.339376, -0.14425, 0.0544678
12, 0.343566, -0.145447, 0.056862
12, 0.338778, -0.14006, 0.0574605
12, 0.34596, -0.141856, 0.0670373
12, 0.339975, -0.142454, 0.0736213
12, 0.337581, -0.143053, 0.0694315
12, 0.344165, -0.146644, 0.0616504
12, 0.338179, -0.146046, 0.0454896
18, 0.341771, -0.140659, 0.0496794
23, 0.338179, -0.141257, 0.0580591
12, 0.342968, -0.14006, 0.0610518
12, 0.333391, -0.137666, 0.0610518
13, 0.338778, -0.145447, 0.0676358
12, 0.336982, -0.149038, 0.0616504
12, 0.343566, -0.14844, 0.0532707
12, 0.339376, -0.139462, 0.038307
12, 0.344763, -0.130483, 0.0341172
12, 0.347157, -0.132878, 0.0430954
12, 0.344763, -0.14844, 0.0580591
12, 0.334588, -0.153827, 0.0574605
12, 0.338179, -0.155024, 0.0658402
12, 0.344763, -0.152031, 0.0706286
12, 0.338179, -0.141856, 0.0718257
12, 0.338778, -0.130483, 0.0628475
12, 0.335785, -0.136469, 0.056862
12, 0.341771, -0.140659, 0.0454896
12, 0.337581, -0.14425, 0.0371099
12, 0.343566, -0.146644, 0.0359128
12, 0.334588, -0.13168, 0.0484823
12, 0.339376, -0.137666, 0.0598547
12, 0.333391, -0.147243, 0.0658402
12, 0.333391, -0.150235, 0.0640446
12, 0.338179, -0.153228, 0.0664388
12, 0.341172, -0.14844, 0.0664388
12, 0.339376, -0.141856, 0.0544678
12, 0.341771, -0.142454, 0.0466867
12, 0.339376, -0.144848, 0.0389056
12, 0.338778, -0.14425, 0.0329201
12, 0.342369, -0.150235, 0.0347157
12, 0.345362, -0.149637, 0.0407012
12, 0.34596, -0.145447, 0.0514751
12, 0.341172, -0.141257, 0.0628475
12, 0.342968, -0.14844, 0.0688329
12, 0.336384, -0.155024, 0.0556649
12, 0.342369, -0.158615, 0.0520736
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
-9, 0, 0, 0
20, -1.82497, 4.89731, 2.42651
20, -2.19846, 5.03199, 2.44507
20, -2.37683, 5.08705, 2.46302
20, -2.44387, 5.10621, 2.47679
20, -2.44806, 5.09962, 2.48158
20, -2.41514, 5.0691, 2.49056
20, -2.38521, 5.04516, 2.49475
20, -2.34032, 5.01463, 2.50073
20, -2.28106, 4.98829, 2.50911
20, -2.22001, 4.94699, 2.5121
20, -2.16435, 4.91407, 2.50851
20, -2.11467, 4.88714, 2.50492
20, -2.05421, 4.84644, 2.5151
20, -1.99675, 4.80035, 2.50133
20, -1.93091, 4.75486, 2.50552
20, -1.88123, 4.72314, 2.50313
20, -1.83395, 4.69201, 2.49415
20, -1.7723, 4.64413, 2.49295
20, -1.71723, 4.60283, 2.48637
20, -1.65977, 4.55914, 2.48457
20, -1.61548, 4.52502, 2.47619
20, -1.56281, 4.47893, 2.46961
20, -1.50295, 4.43404, 2.46422
20, -1.45507, 4.39394, 2.45943
20, -1.40958, 4.36221, 2.45404
20, -1.36469, 4.31912, 2.44387
20, -1.31621, 4.27243, 2.43848
20, -1.26353, 4.22993, 2.43549
20, -1.22164, 4.19163, 2.4295
20, -1.17794, 4.14853, 2.42531
20, -1.13305, 4.10364, 2.40436
20, -1.08277, 4.05935, 2.39718
20, -1.04387, 4.01865, 2.3894
20, -1.01214, 3.97376, 2.37025
20, -0.967851, 3.93126, 2.36127
20, -0.919967, 3.88457, 2.3493
20, -0.879266, 3.84986, 2.33553
20, -0.84455, 3.80137, 2.33314
20, -0.804448, 3.75648, 2.3092
20, -0.761352, 3.71339, 2.29842
20, -0.720052, 3.6685, 2.28466
20, -0.694914, 3.62959, 2.2655
20, -0.660198, 3.5847, 2.25952
20, -0.624883, 3.5422, 2.24216
20, -0.587175, 3.5003, 2.23079
20, -0.552459, 3.45422, 2.20804
20, -0.535101, 3.41232, 2.19008
20, -0.505174, 3.38718, 2.18649
23, -0.4944, 3.36683, 2.18111
20, -0.460283, 3.32852, 2.16495
20, -0.422574, 3.28004, 2.15297
20, -0.396238, 3.23874, 2.12903
20, -0.371698, 3.20343, 2.11766
20, -0.339376, 3.16272, 2.10449
20, -0.310646, 3.12023, 2.08474
20, -0.283711, 3.07893, 2.07157
20, -0.263959, 3.04002, 2.05362
20, -0.238222, 3.00351, 2.03566
20, -0.207097, 2.96401, 2.0195
20, -0.18555, 2.91612, 2.00274
20, -0.163403, 2.8826, 1.98658
20, -0.150235, 2.85028, 1.96623
20, -0.122702, 2.8036, 1.94887
20, -0.0969647, 2.76409, 1.92613
20, -0.0772126, 2.72399, 1.91595
20, -0.0598547, 2.69586, 1.8974
20, -0.0448911, 2.65456, 1.88243
20, -0.0209492, 2.61086, 1.86388
20, 0, 2.57675, 1.84772
20, 0.0119709, 2.54562, 1.82497
20, 0.0233433, 2.50971, 1.81001
20, 0.0430954, 2.47021, 1.79445
20, 0.0628475, 2.43669, 1.7735
20, 0.0855923, 2.40556, 1.75674
20, 0.0981618, 2.36845, 1.73579
20, 0.101155, 2.32955, 1.71185
20, 0.123899, 2.29124, 1.69868
20, 0.143053, 2.26849, 1.68072
20, 0.154425, 2.23079, 1.66755
20, 0.161608, 2.19427, 1.6478
20, 0.175973, 2.16973, 1.63164
20, 0.193929, 2.141, 1.61189
20, 0.2059, 2.1027, 1.59154
20, 0.223258, 2.06559, 1.57837
20, 0.225054, 2.03925, 1.55622
20, 0.240017, 2.00992, 1.53887
20, 0.25139, 1.97521, 1.51792
20, 0.256777, 1.94468, 1.49876
20, 0.269945, 1.90937, 1.49278
20, 0.267551, 1.8944, 1.47063
20, 0.283711, 1.85909, 1.46165
20, 0.296281, 1.82737, 1.4407
20, 0.304661, 1.80163, 1.42215
20, 0.314237, 1.77948, 1.40479
20, 0.319624, 1.74536, 1.38743
20, 0.325011, 1.71783, 1.37546
20, 0.338179, 1.6885, 1.36409
20, 0.343566, 1.67234, 1.34494
20, 0.342369, 1.64361, 1.32459
20, 0.353143, 1.61009, 1.31321
20, 0.368705, 1.58735, 1.30004
20, 0.369902, 1.56281, 1.28149
20, 0.371099, 1.54006, 1.27012
20, 0.371099, 1.51432, 1.25396
20, 0.384267, 1.48739, 1.23899
20, 0.389654, 1.46943, 1.22702
20, 0.388457, 1.44549, 1.20907
20, 0.385464, 1.42155, 1.1947
20, 0.398034, 1.39761, 1.18812
20, 0.405815, 1.38025, 1.15879
20, 0.408808, 1.35571, 1.14981
20, 0.408209, 1.32878, 1.14323
20, 0.407012, 1.31501, 1.11869
20, 0.422574, 1.28867, 1.11569
20, 0.426764, 1.27012, 1.09774
20, 0.423772, 1.24558, 1.07858
20, 0.427363, 1.22343, 1.06182
20, 0.429158, 1.21026, 1.04925
20, 0.438137, 1.18572, 1.03848
20, 0.439932, 1.16537, 1.02651
20, 0.441129, 1.14622, 1.00736
20, 0.441728, 1.13425, 0.985209
20, 0.446516, 1.1145, 0.985209
20, 0.450706, 1.09175, 0.973837
20, 0.451305, 1.07439, 0.959471
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
-7, 0, 0, 0
20, 4.65131, 0.867894, 4.64952
20, -3.88697, -11.8895, -19.2499
20, 6.71211, -15.1025, 0.793674
20, 10.635, 17.3782, 1.92134
20, 17.5584, 0.168192, -2.90894
20, -14.2783, -13.757, 3.37581
20, 9.21763, 2.35109, -4.32031
48, 16.6989, 5.70475, -6.16264
20, 12.9526, -2.49295, -7.46808
20, 13.9671, -3.11783, -7.34717
20, -10.198, 5.78735, 3.63917
20, 10.4093, -8.6137, -1.93869
20, -9.03567, 13.7355, -8.32041
20, -5.97231, 12.3187, -7.81703
20, 2.18769, -10.644, 0.705687
20, -8.27911, 11.8093, 2.63361
20, -14.1299, -15.0948, 9.49057
20, -19.1134, -3.56674, -3.81993
20, -1.62925, -0.588971, -7.77154
20, -9.53246, -9.96043, -3.04601
20, 14.1934, -9.73358, -5.3133
20, -3.44823, -5.70416, -0.818214
20, -3.62001, -3.14118, -0.766141
20, -3.54998, -3.14118, -0.760155
20, -3.49252, -3.1322, -0.742199
20, -3.43387, -3.12382, -0.730228
20, -3.37162, -3.11664, -0.725439
20, -3.31176, -3.11723, -0.706884
20, -3.25251, -3.10407, -0.696111
20, -3.19983, -3.08491, -0.688928
20, -3.14477, -3.07175, -0.674563
20, -3.0891, -3.06396, -0.668577
20, -3.02506, -3.05379, -0.657205
20, -2.97418, -3.03583, -0.650621
20, -2.9245, -3.02207, -0.641044
20, -2.86584, -3.01309, -0.621292
20, -2.81437, -2.99992, -0.612314
20, -2.75691, -2.98077, -0.605131
20, -2.71142, -2.96341, -0.597949
20, -2.66354, -2.95263, -0.587175
20, -2.60608, -2.92929, -0.578795
20, -2.55041, -2.91313, -0.562036
20, -2.50133, -2.89458, -0.557248
20, -2.46123, -2.87482, -0.550065
20, -2.40915, -2.86046, -0.52732
20, -2.36366, -2.83711, -0.526722
20, -2.3092, -2.81976, -0.521933
20, -2.26969, -2.80479, -0.514152
20, -2.23138, -2.78384, -0.505174
20, -2.17213, -2.76289, -0.487218
20, -2.13262, -2.74075, -0.483028
20, -2.08893, -2.72638, -0.476444
20, -2.04823, -2.70124, -0.469261
20, -2.00693, -2.68149, -0.460881
20, -1.95486, -2.65875, -0.450706
20, -1.91894, -2.64738, -0.441129
20, -1.88363, -2.62762, -0.42856
20, -1.84652, -2.59889, -0.420779
20, -1.80582, -2.57914, -0.419582
20, -1.76691, -2.56418, -0.414195
20, -1.72621, -2.54203, -0.414195
20, -1.69269, -2.5151, -0.399231
20, -1.65977, -2.48876, -0.393246
20, -1.61668, -2.472, -0.387859
20, -1.58495, -2.45285, -0.376486
20, -1.54904, -2.42711, -0.369902
20, -1.51971, -2.39778, -0.366311
20, -1.48081, -2.38761, -0.359727
20, -1.44549, -2.36307, -0.363318
20, -1.41257, -2.33613, -0.341771
20, -1.38743, -2.31458, -0.332194
20, -1.35571, -2.29722, -0.32561
20, -1.3192, -2.28047, -0.322018
20, -1.29167, -2.25293, -0.315434
20, -1.26054, -2.22719, -0.306456
20, -1.236, -2.20924, -0.305858
20, -1.20248, -2.18829, -0.302865
20, -1.17196, -2.16315, -0.29688
20, -1.1522, -2.14041, -0.292091
20, -1.12587, -2.12784, -0.280719
20, -1.10193, -2.10449, -0.28431
20, -1.06901, -2.08175, -0.265156
20, -1.04506, -2.0584, -0.265755
20, -1.01933, -2.03925, -0.265156
20, -0.998377, -2.02429, -0.262762
20, -0.969647, -1.99735, -0.260967
20, -0.943311, -1.97042, -0.246003
20, -0.928945, -1.95366, -0.240616
20, -0.905602, -1.93271, -0.241215
20, -0.878668, -1.91176, -0.237025
20, -0.854127, -1.89261, -0.242412
20, -0.829587, -1.86747, -0.232835
20, -0.814623, -1.84712, -0.228047
29, -0.797864, -1.83934, -0.225652
20, -0.779907, -1.82198, -0.216076
20, -0.761352, -1.80402, -0.21428
20, -0.743396, -1.78786, -0.211886
20, -0.720651, -1.7699, -0.2059
20, -0.696709, -1.74297, -0.205302
20, -0.681745, -1.72382, -0.20171
20, -0.67157, -1.70766, -0.197521
20, -0.648825, -1.6903, -0.192732
20, -0.626081, -1.66456, -0.180163
20, -0.61411, -1.64182, -0.178966
20, -0.594358, -1.62984, -0.17298
20, -0.578795, -1.6059, -0.16879
20, -0.559642, -1.59034, -0.166995
20, -0.542284, -1.57298, -0.161608
20, -0.535101, -1.55981, -0.161009
20, -0.520736, -1.54066, -0.159812
20, -0.497991, -1.51851, -0.155622
20, -0.481831, -1.50714, -0.162805
20, -0.469261, -1.49338, -0.147841
20, -0.458487, -1.47362, -0.145447
20, -0.442327, -1.44908, -0.145447
20, -0.422574, -1.43173, -0.139462
20, -0.411202, -1.42335, -0.147841
20, -0.403421, -1.4012, -0.141856
20, -0.389654, -1.38624, -0.14006
20, -0.371099, -1.37067, -0.13587
20, -0.355537, -1.36409, -0.126293
20, -0.35015, -1.34494, -0.125695
20, -0.339376, -1.32518, -0.122702
20, -0.323814, -1.31261, -0.125096
20, -0.305858, -1.30064, -0.120308
20, -0.302266, -1.28329, -0.122104
20, -0.295682, -1.26174, -0.123301
20, -0.277127, -1.25037, -0.117914
20, -0.268748, -1.24199, -0.125096
20, -0.256178, -1.22523, -0.119709
20, -0.250193, -1.20907, -0.109534
20, -0.237623, -1.1935, -0.114323
20, -0.217871, -1.19171, -0.0957676
20, -0.212484, -1.16956, -0.10295
20, -0.20171, -1.15579, -0.105943
20, -0.194528, -1.14023, -0.10295
20, -0.182557, -1.13425, -0.0945705
20, -0.171185, -1.11749, -0.0891836
20, -0.165798, -1.10312, -0.0831981
20, -0.159214, -1.08636, -0.0855923
20, -0.150834, -1.07679, -0.0873879
20, -0.137666, -1.0696, -0.0778112
20, -0.134673, -1.04566, -0.0814024
20, -0.128688, -1.0313, -0.0849937
20, -0.116717, -1.0301, -0.0730228
20, -0.104746, -1.01873, -0.0772126
20, -0.0921763, -1.00376, -0.075417
20, -0.0933734, -0.9888, -0.075417
20, -0.088585, -0.981618, -0.0796068
20, -0.0796068, -0.973837, -0.0652417
20, -0.0712271, -0.958873, -0.0616504
20, -0.07003, -0.941515, -0.0676358
20, -0.0658402, -0.93553, -0.0562635
20, -0.0538693, -0.925953, -0.0604533
20, -0.0418983, -0.911588, -0.0628475
20, -0.0305259, -0.901412, -0.0544678
20, -0.0335187, -0.891836, -0.0598547
20, -0.0245404, -0.883456, -0.0556649
20, -0.0167593, -0.874478, -0.0508765
20, -0.00837966, -0.861908, -0.0526722
20, 0, -0.856521, -0.0550664
20, -0.00718257, -0.843353, -0.056862
20, 0.00179564, -0.830185, -0.0478838
20, 0.0101753, -0.822404, -0.0532707
20, 0.0197521, -0.819411, -0.0466867
20, 0.0215477, -0.809835, -0.0538693
20, 0.018555, -0.793674, -0.0484823
20, 0.0305259, -0.782301, -0.0323216
20, 0.0359128, -0.782301, -0.0412998
20, 0.0412998, -0.772126, -0.0335187
20, 0.043694, -0.756564, -0.0263361
20, 0.0484823, -0.748783, -0.0347157
20, 0.0604533, -0.743396, -0.0263361
20, 0.0580591, -0.736812, -0.031723
20, 0.0676358, -0.720651, -0.0293288
20, 0.0658402, -0.714067, -0.0281317
20, 0.0706286, -0.709279, -0.0305259
20, 0.0814024, -0.702695, -0.0311245
20, 0.0784097, -0.695512, -0.0281317
22, 0.0861908, -0.693118, -0.0239419
20, 0.0861908, -0.678753, -0.0239419
20, 0.0891836, -0.678154, -0.0233433
20, 0.0927748, -0.677556, -0.0221463
20, 0.101753, -0.660796, -0.0209492
20, 0.105344, -0.653015, -0.0203506
20, 0.107739, -0.645833, -0.0215477
20, 0.117315, -0.647628, -0.025139
20, 0.123899, -0.635657, -0.0197521
20, 0.128089, -0.626081, -0.00837966
20, 0.126293, -0.621891, -0.0203506
20, 0.126892, -0.613511, -0.018555
20, 0.134673, -0.608723, -0.00778112
20, 0.136469, -0.599744, -0.0173579
20, 0.141856, -0.599146, -0.00418983
20, 0.141257, -0.596153, -0.0101753
20, 0.149637, -0.584781, -0.00778112
20, 0.152031, -0.574605, -0.00418983
20, 0.156819, -0.574007, -0.00778112
20, 0.157418, -0.571613, 0.000598547
20, 0.153827, -0.559043, -0.00299274
20, 0.158017, -0.555452, 0.00299274
20, 0.163403, -0.553058, -0.000598547
20, 0.162206, -0.547671, 0.00538693
20, 0.169389, -0.533904, 0.00718257
20, 0.16879, -0.526722, 0.00598547
20, 0.176571, -0.528517, 0.00718257
20, 0.176571, -0.520138, 0.00718257
20, 0.175374, -0.512357, 0.0155622
20, 0.174177, -0.505773, 0.0137666
20, 0.17717, -0.50278, 0.0197521
20, 0.180761, -0.500984, 0.0239419
20, 0.182557, -0.488415, 0.0149637
20, 0.191535, -0.483028, 0.0107739
20, 0.186747, -0.477042, 0.0143651
20, 0.195725, -0.478838, 0.0125695
20, 0.196324, -0.463874, 0.0167593
20, 0.195725, -0.456692, 0.018555
20, 0.196324, -0.459684, 0.0155622
20, 0.201112, -0.457889, 0.0107739
20, 0.209492, -0.4531, 0.0179564
20, 0.211886, -0.448312, 0.0155622
20, 0.213083, -0.447115, 0.0167593
20, 0.207696, -0.445918, 0.0125695
20, 0.217871, -0.436341, 0.0215477
20, 0.223258, -0.434545, 0.018555
20, 0.220864, -0.433947, 0.0197521
20, 0.226849, -0.433348, 0.0155622
20, 0.224455, -0.419582, 0.0143651
20, 0.230441, -0.412399, 0.0209492
20, 0.229244, -0.412399, 0.0143651
20, 0.224455, -0.410005, 0.0125695
20, 0.232236, -0.405217, 0.0155622
20, 0.237623, -0.396837, 0.0113724
20, 0.239419, -0.396238, 0.0203506
20, 0.231039, -0.393844, 0.018555
20, 0.234032, -0.386063, 0.0287303
21, 0.238222, -0.381873, 0.0311245
20, 0.236426, -0.381275, 0.0257375
20, 0.239419, -0.381275, 0.0305259
20, 0.232835, -0.375888, 0.0233433
20, 0.245404, -0.369304, 0.0275332
20, 0.246003, -0.365712, 0.0203506
20, 0.244806, -0.369304, 0.0215477
20, 0.24301, -0.359128, 0.0275332
20, 0.2472, -0.355537, 0.0233433
20, 0.257375, -0.355537, 0.031723
20, 0.25558, -0.354939, 0.0341172
20, 0.25139, -0.346559, 0.0221463
20, 0.251988, -0.342369, 0.0287303
20, 0.254981, -0.343566, 0.0287303
20, 0.254383, -0.342369, 0.0197521
20, 0.254981, -0.336982, 0.0299274
20, 0.25558, -0.333989, 0.0287303
20, 0.257375, -0.330997, 0.0221463
20, 0.263959, -0.336384, 0.0287303
20, 0.264558, -0.327405, 0.0257375
20, 0.260967, -0.326807, 0.0263361
20, 0.263959, -0.322018, 0.0221463
20, 0.269945, -0.32561, 0.0245404
20, 0.27174, -0.320821, 0.0221463
20, 0.275332, -0.314237, 0.0293288
22, 0.273536, -0.311245, 0.0233433
20, 0.277127, -0.316033, 0.0149637
20, 0.282514, -0.313639, 0.0245404
30, 0.274733, -0.306456, 0.0179564
20, 0.283113, -0.303464, 0.0221463
20, 0.281317, -0.302266, 0.0167593
20, 0.284909, -0.303464, 0.0209492
20, 0.281317, -0.292091, 0.0305259
20, 0.284909, -0.29269, 0.0233433
